Unnamed: 0,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,time_category,day_category,cab_category,days_passed,distance_km,shortest_distance_m,travel_time_s,lat_box,lon_box,box_id
14899,5.7,2009-06-26 07:38:59+00:00,-73.971915,40.745921,-73.958765,40.763864,1,0,0,0,176,2.2820105403044986,2285.0,397.0,1,1,1_1
14900,12.5,2009-06-26 18:15:00+00:00,-73.950935,40.774815,-73.990208,40.761657,2,1,0,0,176,3.6165198352797416,5395.0,1112.0,2,1,2_1
14902,7.3,2009-06-26 21:51:29+00:00,-73.989287,40.738339,-73.993449,40.721886,3,3,0,0,176,1.862800363326831,2563.0,678.0,1,0,1_0
14904,6.5,2009-06-26 23:33:29+00:00,-73.985023,40.748477,-73.979739,40.76405,1,0,0,0,176,1.7879200466707073,3330.0,921.0,1,0,1_0
14905,8.5,2009-06-26 11:16:00+00:00,-73.956137,40.779177,-73.980612,40.779095,5,2,0,1,176,2.060826467935278,3109.0,602.0,2,1,2_1
14907,13.3,2009-06-26 08:34:00+00:00,-73.947025,40.805767,-73.975553,40.76537,5,1,0,1,176,5.093757325952014,5616.0,1136.0,2,1,2_1
14908,5.7,2009-06-26 01:59:00+00:00,-73.973177,40.685903,-73.98647700000001,40.678695000000005,1,0,0,0,176,1.3784581188859952,2357.0,543.0,1,1,1_1
14912,7.3,2009-06-26 07:00:00+00:00,-73.97671700000001,40.788008000000005,-73.952722,40.789287,1,0,0,0,176,2.0251007621428694,2866.0,540.0,2,1,2_1
14913,6.9,2009-06-26 09:00:10+00:00,-73.98384200000001,40.746656,-73.982146,40.75746,1,1,0,0,176,1.209814611643974,1586.0,425.0,1,0,1_0
14914,12.1,2009-06-26 08:39:00+00:00,-73.956795,40.783105,-73.984298,40.759523,1,1,0,0,176,3.498565124627685,4434.0,1112.0,2,1,2_1
14915,7.3,2009-06-26 07:18:00+00:00,-74.004953,40.737397,-73.98780500000001,40.759877,5,0,0,1,176,2.887037096685444,2892.0,746.0,1,0,1_0
14916,10.5,2009-06-26 21:43:14+00:00,-73.987038,40.760608000000005,-73.946658,40.772568,2,3,0,0,176,3.651448680744757,5250.0,1142.0,2,0,2_0
14917,4.9,2009-06-26 01:41:00+00:00,-74.00017,40.728518,-73.991727,40.722208,5,0,0,1,176,0.9992507142620396,2119.0,626.0,1,0,1_0
14918,5.3,2009-06-26 08:22:21+00:00,-73.976124,40.790844,-73.965316,40.803349,3,1,0,0,176,1.661683458435346,2412.0,438.0,2,1,2_1
14920,11.7,2009-06-26 18:57:33+00:00,-74.003135,40.749057,-74.00756,40.716226,2,1,0,0,176,3.669631106729209,4729.0,894.0,1,0,1_0
14921,8.9,2009-06-26 19:04:41+00:00,-74.01523399999999,40.709405,-73.99963699999999,40.723526,2,3,0,0,176,2.0477842562412225,3535.0,805.0,1,0,1_0
14922,11.7,2009-06-26 11:41:25+00:00,-73.970382,40.753141,-73.99281500000001,40.768191,1,2,0,0,176,2.5239566868347456,3203.0,971.0,2,1,2_1
14924,5.3,2009-06-26 01:43:03+00:00,-73.98844,40.778451,-73.982669,40.763715000000005,1,0,0,0,176,1.7091175680234034,2220.0,606.0,2,0,2_0
14925,6.9,2009-06-26 13:06:00+00:00,-73.963328,40.799223,-73.950528,40.786035,1,2,0,0,176,1.819766432752077,2795.0,591.0,2,1,2_1
14927,14.1,2009-06-26 19:34:17+00:00,-73.946526,40.780574,-73.99235300000001,40.730751,1,3,0,0,176,6.752188704576956,8211.0,990.0,2,1,2_1
14928,6.9,2009-06-26 22:06:00+00:00,-73.99208,40.759623,-73.975887,40.78204,1,3,0,0,176,2.841270831385779,4460.0,737.0,2,0,2_0
14929,8.1,2009-06-27 00:12:00+00:00,-73.99837,40.745332,-73.983632,40.727197,1,0,1,0,176,2.368182501039091,3545.0,846.0,1,0,1_0
14930,4.9,2009-06-26 16:21:00+00:00,-73.974963,40.782567,-73.973688,40.791983,1,2,0,0,176,1.0524995634623422,1527.0,342.0,2,1,2_1
14931,6.5,2009-06-26 17:41:28+00:00,-73.844382,40.721409,-73.835972,40.705462,1,1,0,0,176,1.9096498801842985,2757.0,630.0,1,2,1_2
14932,6.5,2009-06-26 18:59:00+00:00,-73.980738,40.764525,-73.986885,40.759217,2,1,0,0,176,0.7851059496921059,1295.0,447.0,2,1,2_1
14933,6.1,2009-06-27 00:10:00+00:00,-73.979258,40.761963,-73.99098199999999,40.750537,3,0,1,0,176,1.609152709729018,2924.0,829.0,2,1,2_1
14934,8.9,2009-06-26 07:53:00+00:00,-74.007673,40.732283,-73.976763,40.748488,1,0,0,0,176,3.166782414169917,4001.0,1019.0,1,0,1_0
14937,6.1,2009-06-26 16:46:12+00:00,-73.971779,40.757339,-73.976067,40.746594,1,2,0,0,176,1.2481934103253984,1486.0,412.0,2,1,2_1
14940,12.1,2009-06-26 20:24:20+00:00,-73.981462,40.76297,-74.006292,40.739671,1,3,0,0,176,3.329648790811463,4760.0,1069.0,2,1,2_1
14941,12.5,2009-06-26 10:52:00+00:00,-73.991377,40.755812,-73.967907,40.797645,1,2,0,0,176,5.05402148158063,6662.0,952.0,2,0,2_0
14942,11.7,2009-06-26 23:04:00+00:00,-73.977175,40.752145,-73.985362,40.72449,2,0,0,0,176,3.1515075371562875,4887.0,1098.0,2,1,2_1
14943,6.9,2009-06-26 23:36:00+00:00,-73.99176999999999,40.741293,-73.988333,40.743033,1,0,0,0,176,0.3482499510235324,1302.0,311.0,1,0,1_0
14945,10.5,2009-06-26 08:41:24+00:00,-73.958688,40.77238,-73.972356,40.765054,1,1,0,0,176,1.4101317700431988,2044.0,522.0,2,1,2_1
14946,6.9,2009-06-26 08:24:00+00:00,-73.977372,40.764245,-73.960533,40.76572,2,1,0,0,176,1.4276063289511376,2107.0,586.0,2,1,2_1
14948,4.9,2009-06-26 15:33:45+00:00,-73.95045999999999,40.779611,-73.951666,40.770212,4,2,0,0,176,1.0500433316572697,1437.0,346.0,2,1,2_1
14949,9.7,2009-06-26 08:20:34+00:00,-74.006763,40.731416,-73.991651,40.73609,1,1,0,0,176,1.3752901987157242,2362.0,621.0,1,0,1_0
14950,6.1,2009-06-26 09:33:00+00:00,-73.981072,40.767713,-73.96940500000001,40.761922,1,1,0,0,176,1.1747791868633946,1254.0,358.0,2,1,2_1
14953,5.3,2009-06-26 16:21:00+00:00,-73.955402,40.779337,-73.950002,40.793025,2,2,0,0,176,1.5884855600903882,1875.0,382.0,2,1,2_1
14954,7.3,2009-06-26 11:58:15+00:00,-73.983735,40.738007,-73.99361400000001,40.721405,1,2,0,0,176,2.0250626755541448,2039.0,534.0,1,0,1_0
14955,10.1,2009-06-26 07:24:22+00:00,-73.954797,40.765565,-73.987601,40.768783,1,0,0,0,176,2.7856864324509463,3676.0,875.0,2,1,2_1
14956,14.5,2009-06-26 12:21:20+00:00,-74.00904,40.730478000000005,-73.977804,40.763658,2,2,0,0,176,4.531672101669401,6669.0,1234.0,1,0,1_0
14957,6.1,2009-06-26 09:44:00+00:00,-73.980263,40.74859,-73.97045,40.756393,3,1,0,0,176,1.1983635832702346,1463.0,353.0,1,1,1_1
14959,7.3,2009-06-26 15:16:48+00:00,-73.980492,40.783052000000005,-73.984172,40.762809,1,2,0,0,176,2.272150000274182,2920.0,721.0,2,1,2_1
14961,7.7,2009-06-27 00:06:00+00:00,-73.996472,40.737045,-73.997578,40.722542,5,0,1,1,176,1.6153506194821652,2781.0,676.0,1,0,1_0
14962,13.7,2009-06-26 09:16:22+00:00,-73.964782,40.763811,-73.999746,40.752206,1,1,0,0,176,3.215235053755342,5047.0,1223.0,2,1,2_1
14963,5.3,2009-06-26 15:01:33+00:00,-73.969442,40.800379,-73.98009499999999,40.78503,1,2,0,0,176,1.92800112888526,2497.0,596.0,2,1,2_1
14964,7.3,2009-06-26 11:50:00+00:00,-73.987993,40.759393,-73.972528,40.780768,4,2,0,0,176,2.71020688660995,2744.0,582.0,2,0,2_0
14965,4.9,2009-06-26 14:25:00+00:00,-73.954975,40.777342,-73.960363,40.770197,1,2,0,0,176,0.914911145485759,1485.0,338.0,2,1,2_1
14967,7.3,2009-06-26 10:15:35+00:00,-73.956594,40.780432,-73.93710300000001,40.801837,1,2,0,0,176,2.8909186412909804,3178.0,584.0,2,1,2_1
14968,8.1,2009-06-26 23:02:45+00:00,-73.99363199999999,40.741683,-73.99764300000001,40.721667,1,0,0,0,176,2.2511917315036234,3293.0,883.0,1,0,1_0
14970,7.3,2009-06-26 07:49:37+00:00,-74.001974,40.74933,-73.977822,40.755917,1,0,0,0,176,2.1622531198270583,3024.0,931.0,1,0,1_0
14971,4.9,2009-06-26 19:39:24+00:00,-73.962249,40.746295,-73.962249,40.746295,1,3,0,0,176,0.0,4648.0,461.0,1,1,1_1
14972,5.7,2009-06-27 00:21:00+00:00,-73.974205,40.783095,-73.95594799999999,40.779732,3,0,1,0,176,1.5820260269382007,2223.0,420.0,2,1,2_1
14973,14.9,2009-06-26 07:50:04+00:00,-73.985244,40.778923,-74.01579100000001,40.714567,1,0,0,0,176,7.604683127513212,8374.0,1294.0,2,0,2_0
14975,5.3,2009-06-27 03:08:00+00:00,-73.993183,40.721833,-74.00115500000001,40.728508000000005,6,0,1,1,177,1.0011008581076195,1195.0,327.0,1,0,1_0
14976,6.1,2009-06-27 10:26:00+00:00,-73.976323,40.74418,-73.991727,40.724805,1,2,1,0,177,2.5151498226380817,2624.0,495.0,1,1,1_1
14977,7.7,2009-06-27 20:55:22+00:00,-73.98890300000001,40.777853,-73.966172,40.765038,1,3,1,0,177,2.386338868376492,3180.0,772.0,2,0,2_0
14978,6.9,2009-06-27 23:56:00+00:00,-73.986618,40.725743,-73.969217,40.751203,2,0,1,0,177,3.1881103801694675,3263.0,641.0,1,0,1_0
14980,4.5,2009-06-27 17:25:00+00:00,-73.993798,40.720872,-73.988658,40.73111,1,1,1,0,177,1.2180282575491472,1236.0,307.0,1,0,1_0
14981,12.5,2009-06-27 13:56:00+00:00,-73.939482,40.751867,-73.976217,40.785958,1,2,1,0,177,4.892851217698864,6528.0,1169.0,2,1,2_1
14982,7.7,2009-06-28 00:09:00+00:00,-73.979733,40.76256,-73.95301500000001,40.768215000000005,1,0,1,0,177,2.336343151735864,3285.0,831.0,2,1,2_1
14985,11.3,2009-06-27 11:33:20+00:00,-73.969427,40.763727,-74.001341,40.720048,2,2,1,0,177,5.551424344085368,5654.0,1300.0,2,1,2_1
14986,10.5,2009-06-27 20:31:00+00:00,-73.96546500000001,40.754837,-73.987825,40.779462,1,3,1,0,177,3.323179963807435,4436.0,1047.0,2,1,2_1
14987,8.1,2009-06-27 21:00:00+00:00,-73.997293,40.714262,-73.987605,40.734405,1,3,1,0,177,2.383950763375121,2482.0,639.0,1,0,1_0
14990,12.9,2009-06-27 08:30:00+00:00,-73.984783,40.721663,-73.9595,40.764423,1,1,1,0,177,5.2099913422862185,6703.0,747.0,1,0,1_0
14991,6.1,2009-06-27 09:18:46+00:00,-73.950801,40.786058,-73.967585,40.768547,1,1,1,0,177,2.405958175164902,2685.0,591.0,2,1,2_1
14992,7.3,2009-06-27 19:25:32+00:00,-73.988485,40.718784,-73.99036,40.737153,1,3,1,0,177,2.048641313161625,2780.0,693.0,1,0,1_0
14994,5.7,2009-06-27 11:51:21+00:00,-73.990587,40.735073,-73.999259,40.721928000000005,1,2,1,0,177,1.6341441229047704,1646.0,380.0,1,0,1_0
14995,5.3,2009-06-27 07:49:00+00:00,-73.978048,40.76451,-73.961813,40.755813,5,0,1,1,177,1.6747987620158582,1864.0,544.0,2,1,2_1
14997,7.3,2009-06-27 20:52:37+00:00,-73.981128,40.774144,-73.968281,40.759113,2,3,1,0,177,1.9909914126552408,2893.0,750.0,2,1,2_1
14999,10.5,2009-06-27 12:41:00+00:00,-73.947845,40.774397,-73.982008,40.767017,5,2,1,1,177,2.991654910759351,4720.0,1095.0,2,1,2_1
15000,7.3,2009-06-27 14:05:16+00:00,-73.951985,40.777746,-73.971975,40.762242,1,2,1,0,177,2.409541638164644,2985.0,697.0,2,1,2_1
15002,5.3,2009-06-27 13:58:00+00:00,-73.95543,40.782758,-73.96632199999999,40.7696,2,2,1,0,177,1.726799982485456,1815.0,421.0,2,1,2_1
15003,7.3,2009-06-27 22:07:00+00:00,-73.999095,40.726437,-73.99141,40.748967,2,3,1,0,177,2.587541548487682,3207.0,693.0,1,0,1_0
15004,8.1,2009-06-28 00:53:42+00:00,-73.98610500000001,40.760986,-73.997417,40.742567,2,0,1,0,177,2.258908588907796,3387.0,875.0,2,0,2_0
15005,6.1,2009-06-27 22:35:00+00:00,-73.994935,40.760292,-73.98933000000001,40.756098,2,3,1,0,177,0.6635924327940621,1457.0,465.0,2,0,2_0
15006,12.5,2009-06-27 18:44:05+00:00,-73.944541,40.779509,-73.987425,40.765492,1,1,1,0,177,3.933211784691653,6137.0,1112.0,2,1,2_1
15007,11.3,2009-06-27 20:39:00+00:00,-73.978638,40.7366,-74.008043,40.739418,1,3,1,0,177,2.4971843020001208,3981.0,1097.0,1,1,1_1
15008,5.7,2009-06-27 11:52:43+00:00,-73.995908,40.72704,-73.984193,40.721456,1,2,1,0,177,1.1662510819283272,1350.0,397.0,1,0,1_0
15010,6.5,2009-06-27 23:36:28+00:00,-73.996027,40.726495,-74.001804,40.709527,1,0,1,0,177,1.948561538917398,2659.0,650.0,1,0,1_0
15012,8.1,2009-06-28 00:26:06+00:00,-73.982218,40.764520000000005,-73.95424399999999,40.783831,1,0,1,0,177,3.1874257850210035,4164.0,871.0,2,0,2_0
15013,6.9,2009-06-27 11:49:00+00:00,-73.98097,40.780055,-73.98227299999999,40.760247,2,2,1,0,177,2.205280664928903,3457.0,921.0,2,1,2_1
15016,9.7,2009-06-28 00:01:46+00:00,-73.969631,40.758219,-73.978348,40.729515,1,0,1,0,177,3.275132189182967,4073.0,881.0,2,1,2_1
15017,5.3,2009-06-27 04:19:17+00:00,-73.991465,40.726987,-73.977796,40.734145,1,0,1,0,177,1.4000359293623157,1915.0,397.0,1,0,1_0
15018,5.3,2009-06-27 21:38:52+00:00,-73.988579,40.758972,-73.975229,40.758542,1,3,1,0,177,1.1254370837562548,1525.0,486.0,2,0,2_0
15020,7.3,2009-06-27 07:58:15+00:00,-73.980195,40.73225,-73.993612,40.746606,1,0,1,0,177,1.9560181622666857,2624.0,715.0,1,1,1_1
15021,7.3,2009-06-27 19:41:00+00:00,-73.977805,40.7465,-73.995817,40.73263,2,3,1,0,177,2.163672893544808,2744.0,715.0,1,1,1_1
15024,15.3,2009-06-27 17:34:50+00:00,-73.997152,40.737536,-73.98158000000001,40.757709000000006,1,1,1,0,177,2.5985481438366844,4585.0,1123.0,1,0,1_0
15025,8.1,2009-06-27 14:05:26+00:00,-73.996238,40.726001,-74.006199,40.743933,1,2,1,0,177,2.1633802896774164,3075.0,735.0,1,0,1_0
15026,14.9,2009-06-27 23:49:51+00:00,-73.994114,40.732796,-73.983372,40.687149,1,0,1,0,177,5.155838493218361,6635.0,1273.0,1,0,1_0
15027,5.7,2009-06-27 09:53:32+00:00,-73.98133399999999,40.741251,-73.974319,40.736927,1,1,1,0,177,0.7618940030202566,1480.0,414.0,1,1,1_1
15029,8.5,2009-06-27 14:20:00+00:00,-73.99354,40.762188,-73.984183,40.775205,6,2,1,1,177,1.6480174795179596,2352.0,521.0,2,0,2_0
15031,6.5,2009-06-27 10:02:53+00:00,-73.980925,40.752998,-73.96884,40.76176,1,2,1,0,177,1.4090254580157624,1851.0,509.0,2,1,2_1
15032,15.3,2009-06-27 22:49:00+00:00,-73.98434499999999,40.76049,-73.990087,40.725127,5,3,1,1,177,3.961829861907156,5140.0,1221.0,2,0,2_0
15033,5.7,2009-06-27 15:49:39+00:00,-73.97795500000001,40.753944,-73.991624,40.748986,1,2,1,0,177,1.2765947091894816,1887.0,594.0,2,1,2_1
15034,9.7,2009-06-27 18:59:00+00:00,-74.01274699999999,40.701858,-74.006225,40.677143,5,1,1,1,177,2.80265820350676,5049.0,533.0,1,0,1_0
15035,6.9,2009-06-27 20:43:52+00:00,-73.974338,40.750504,-73.962683,40.763115,2,3,1,0,177,1.7117519366168108,2095.0,476.0,2,1,2_1
15036,10.5,2009-06-27 23:45:00+00:00,-73.958325,40.772867,-73.991863,40.753912,1,0,1,0,177,3.5242978391492508,6530.0,1163.0,2,1,2_1
15037,12.5,2009-06-27 03:34:00+00:00,-74.004283,40.723458,-73.943112,40.716995,1,0,1,0,177,5.205041779342381,7247.0,1148.0,1,0,1_0
15038,8.1,2009-06-27 06:20:37+00:00,-73.964732,40.759803000000005,-73.99154899999999,40.74393,2,0,1,0,177,2.8667021912943835,3737.0,924.0,2,1,2_1
15039,6.1,2009-06-27 13:47:58+00:00,-73.99256,40.748359,-73.982648,40.742744,1,2,1,0,177,1.0426302543191062,1172.0,420.0,1,0,1_0
15040,6.1,2009-06-27 10:06:00+00:00,-73.951642,40.76971,-73.97017199999999,40.765240000000006,1,2,1,0,177,1.637753519811348,2424.0,643.0,2,1,2_1
15041,12.9,2009-06-28 00:25:00+00:00,-73.947348,40.784358000000005,-73.98787,40.736568,1,0,1,0,177,6.315595312160258,8087.0,1031.0,2,1,2_1
15045,6.9,2009-06-27 22:25:00+00:00,-73.971197,40.76238,-73.94993199999999,40.784148,1,3,1,0,177,3.0108663370018376,3340.0,695.0,2,1,2_1
15046,6.5,2009-06-27 21:33:00+00:00,-73.988838,40.748623,-73.968805,40.75625,1,3,1,0,177,1.8885937317441983,2674.0,757.0,1,0,1_0
15047,6.1,2009-06-27 07:26:00+00:00,-73.98229,40.771325,-73.963627,40.774143,1,0,1,0,177,1.6025182879989894,2512.0,478.0,2,0,2_0
15049,14.1,2009-06-27 17:46:02+00:00,-73.98568900000001,40.76782,-73.996936,40.725218,1,1,1,0,177,4.830948112512741,5877.0,1367.0,2,0,2_0
15050,7.7,2009-06-28 22:43:50+00:00,-73.95898299999999,40.780246000000005,-73.963476,40.757143,1,3,1,0,178,2.5966516215285,5470.0,719.0,2,1,2_1
15051,7.7,2009-06-28 01:50:19+00:00,-73.987952,40.718648,-74.006384,40.733197,3,0,1,0,178,2.242700461801507,2868.0,772.0,1,0,1_0
15052,8.5,2009-06-28 11:16:00+00:00,-74.01706800000001,40.707575,-73.996808,40.722093,1,2,1,0,178,2.3498483322474173,4497.0,829.0,1,0,1_0
15053,6.5,2009-06-28 10:25:22+00:00,-73.98298299999999,40.741927,-74.00156700000001,40.73376,1,2,1,0,178,1.8100504951028489,2395.0,599.0,1,0,1_0
15054,6.9,2009-06-28 13:07:28+00:00,-73.91102,40.695038,-73.939014,40.699159,1,2,1,0,178,2.4040914763091834,3322.0,877.0,1,1,1_1
15055,5.7,2009-06-28 22:51:23+00:00,-74.005059,40.741173,-73.985466,40.732614,1,3,1,0,178,1.905483664399548,2239.0,658.0,1,0,1_0
15056,6.1,2009-06-29 00:37:00+00:00,-73.995225,40.749832,-73.991603,40.770325,1,0,0,0,178,2.299046887766423,2985.0,813.0,1,0,1_0
15057,17.3,2009-06-28 12:30:00+00:00,-73.97816,40.77695,-73.95568,40.765777,1,2,1,0,178,2.264318973666369,3247.0,782.0,2,1,2_1
15060,7.7,2009-06-28 01:35:00+00:00,-73.97957,40.7764,-73.966785,40.75715,4,0,1,0,178,2.396046744791072,3315.0,832.0,2,1,2_1
15063,8.1,2009-06-28 11:52:00+00:00,-73.955495,40.779652,-73.97816800000001,40.756318,2,2,1,0,178,3.22146925547933,4069.0,1012.0,2,1,2_1
15065,8.9,2009-06-28 02:47:00+00:00,-74.000447,40.718577,-74.005638,40.745708,1,0,1,0,178,3.0483723148089914,3554.0,677.0,1,0,1_0
15066,5.3,2009-06-28 18:18:00+00:00,-73.970927,40.750398,-73.984305,40.757558,2,1,1,0,178,1.37973836621151,1531.0,501.0,2,1,2_1
15068,4.9,2009-06-28 18:36:00+00:00,-74.00237,40.715528000000006,-73.992485,40.72592,5,1,1,1,178,1.4245155912689174,1653.0,498.0,1,0,1_0
15070,5.3,2009-06-28 10:57:13+00:00,-73.983876,40.725625,-73.98969699999999,40.734593,1,2,1,0,178,1.1112978510064195,1416.0,420.0,1,0,1_0
15071,10.5,2009-06-28 05:38:57+00:00,-73.986079,40.747422,-73.950162,40.7805,4,0,1,0,178,4.76220481535825,7462.0,1085.0,1,0,1_0
15072,5.3,2009-06-28 21:06:00+00:00,-73.996773,40.744655,-73.988798,40.735148,4,3,1,0,178,1.2525842365519393,1787.0,512.0,1,0,1_0
15073,6.9,2009-06-28 06:05:00+00:00,-73.985167,40.763692,-73.986813,40.74687,5,0,1,1,178,1.8756521803277293,2924.0,830.0,2,0,2_0
15075,4.9,2009-06-28 10:47:12+00:00,-73.962564,40.767126,-73.950313,40.780702000000005,2,2,1,0,178,1.828409295553316,2328.0,453.0,2,1,2_1
15076,13.4,2009-06-28 20:35:59+00:00,-74.007148,40.741003000000006,-73.99840400000001,40.725199,1,3,1,0,178,1.90551919243174,2357.0,796.0,1,0,1_0
15079,6.1,2009-06-28 02:27:00+00:00,-73.988845,40.722798,-74.001248,40.727712,2,0,1,0,178,1.1793971084168018,1754.0,525.0,1,0,1_0
15081,8.1,2009-06-28 15:35:53+00:00,-74.00187700000001,40.756276,-73.997844,40.742692,2,2,1,0,178,1.548206427438349,2173.0,460.0,2,0,2_0
15084,8.1,2009-06-28 19:26:00+00:00,-73.949688,40.784828000000005,-73.9743,40.791397,1,3,1,0,178,2.197039248539738,2826.0,652.0,2,1,2_1
15085,5.7,2009-06-28 09:32:00+00:00,-73.98486199999999,40.759240000000005,-74.00066,40.757628,2,1,1,0,178,1.3426321680653297,1891.0,487.0,2,0,2_0
15087,5.3,2009-06-28 01:51:00+00:00,-73.98931800000001,40.731637,-74.002003,40.739498,1,0,1,0,178,1.3807077543700486,1561.0,451.0,1,0,1_0
15088,5.3,2009-06-29 00:22:00+00:00,-73.994972,40.760582,-74.003392,40.751635,2,0,0,0,178,1.2217742659414217,1891.0,415.0,2,0,2_0
15090,10.1,2009-06-28 14:15:00+00:00,-73.974055,40.796582,-73.977565,40.772723,1,2,1,0,178,2.669408027847295,3632.0,779.0,2,1,2_1
15091,7.3,2009-06-28 22:37:00+00:00,-73.96996700000001,40.756703,-73.953087,40.782715,1,3,1,0,178,3.222835637368872,3354.0,676.0,2,1,2_1
15092,8.5,2009-06-29 00:12:02+00:00,-73.983584,40.718663,-74.010048,40.733877,1,0,0,0,178,2.799116568176158,3540.0,1021.0,1,0,1_0
15093,7.3,2009-06-28 10:26:00+00:00,-73.986313,40.754565,-73.976108,40.760670000000005,2,2,1,0,178,1.0952837377905666,2012.0,620.0,2,0,2_0
15095,6.9,2009-06-28 23:52:00+00:00,-73.974685,40.752073,-73.95584000000001,40.768577,1,0,1,0,178,2.426322737704291,3273.0,743.0,2,1,2_1
15098,8.5,2009-06-28 22:06:24+00:00,-73.98858299999999,40.74838,-73.976104,40.780659,1,3,1,0,178,3.739963900141249,5362.0,1223.0,1,0,1_0
15099,12.9,2009-06-28 03:58:00+00:00,-74.005212,40.719535,-73.992938,40.768112,1,0,1,0,178,5.499598481022519,6308.0,1115.0,1,0,1_0
15102,5.3,2009-06-29 01:12:07+00:00,-73.985285,40.747473,-73.972898,40.756002,1,0,0,0,178,1.410019613065513,2193.0,606.0,1,0,1_0
15103,5.3,2009-06-28 01:22:18+00:00,-73.992575,40.715196,-73.991385,40.726472,2,0,1,0,178,1.2578382454587274,1573.0,461.0,1,0,1_0
15104,8.5,2009-06-28 22:14:00+00:00,-73.98165,40.775085,-73.955122,40.778087,5,3,1,1,178,2.258559551532465,3549.0,752.0,2,1,2_1
15106,14.1,2009-06-28 09:59:00+00:00,-73.986202,40.722048,-73.989042,40.684832,1,1,1,0,178,4.145149440092979,8008.0,966.0,1,0,1_0
15109,12.9,2009-06-28 01:17:00+00:00,-74.010947,40.716503,-73.987948,40.75637,1,0,1,0,178,4.838028103761085,6015.0,1145.0,1,0,1_0
15111,8.5,2009-06-28 11:31:00+00:00,-73.990147,40.741957,-74.003733,40.722513,1,2,1,0,178,2.446431710832832,2881.0,732.0,1,0,1_0
15112,6.5,2009-06-28 19:29:53+00:00,-73.998698,40.734066,-73.983682,40.728307,1,3,1,0,178,1.4180883977428207,1582.0,455.0,1,0,1_0
15113,7.7,2009-06-28 11:08:00+00:00,-73.96929300000001,40.74962,-73.944898,40.775205,5,2,1,1,178,3.509260758571981,5739.0,610.0,1,1,1_1
15114,8.9,2009-06-29 00:47:38+00:00,-73.959906,40.808371,-73.946936,40.784040000000005,4,0,0,0,178,2.917476316172801,4057.0,849.0,2,1,2_1
15115,7.3,2009-06-28 21:08:23+00:00,-73.97705500000001,40.726551,-73.994654,40.74184,2,3,1,0,178,2.2558886533442712,2902.0,770.0,1,1,1_1
15116,9.7,2009-06-28 18:42:16+00:00,-73.99562399999999,40.721041,-73.97596800000001,40.748511,4,1,1,0,178,3.4746151101264355,3702.0,828.0,1,0,1_0
15117,5.7,2009-06-28 03:43:00+00:00,-73.998335,40.750293,-74.005153,40.736133,1,0,1,0,178,1.676018067584331,2654.0,616.0,2,0,2_0
15118,8.5,2009-06-28 13:48:07+00:00,-73.982772,40.745167,-73.981965,40.766399,1,2,1,0,178,2.3618690125553807,3164.0,908.0,1,0,1_0
15119,6.5,2009-06-28 13:47:43+00:00,-73.968273,40.761877,-73.975427,40.75863,2,2,1,0,178,0.7024336759643818,1411.0,421.0,2,1,2_1
15120,4.9,2009-06-28 02:58:00+00:00,-73.99970400000001,40.746502,-73.987596,40.750219,3,0,1,0,178,1.1005308003004888,1549.0,399.0,1,0,1_0
15122,7.3,2009-06-29 11:35:42+00:00,-73.962362,40.779059,-73.981536,40.771109,1,2,0,0,179,1.840720878039315,2585.0,488.0,2,1,2_1
15124,9.3,2009-06-29 08:26:00+00:00,-73.991662,40.750028,-73.972088,40.754533,1,1,0,0,179,1.723222320357612,2542.0,758.0,1,0,1_0
15126,5.3,2009-06-29 01:31:09+00:00,-73.984679,40.759092,-73.98433100000001,40.744995,2,0,0,0,179,1.5677889511507417,2844.0,898.0,2,0,2_0
15127,4.5,2009-06-29 02:46:37+00:00,-73.979878,40.726968,-73.985578,40.735303,1,0,0,0,179,1.043864948750602,1459.0,366.0,1,1,1_1
15128,4.5,2009-06-29 16:22:46+00:00,-73.976294,40.748881,-73.984224,40.75223,1,2,0,0,179,0.7647845915061425,1296.0,436.0,1,1,1_1
15129,14.9,2009-06-29 09:23:00+00:00,-73.96236,40.75913,-73.960862,40.807078,1,1,0,0,179,5.333065949680131,7151.0,1340.0,2,1,2_1
15130,6.9,2009-06-29 01:26:06+00:00,-74.005445,40.726923,-73.99889,40.74419,1,0,0,0,179,1.9978592474253087,2349.0,485.0,1,0,1_0
15132,6.5,2009-06-29 11:02:40+00:00,-73.992294,40.749894,-73.981871,40.757177,2,2,0,0,179,1.1944211575119985,1999.0,684.0,1,0,1_0
15134,10.9,2009-06-29 09:21:29+00:00,-73.952946,40.772151,-73.97452,40.742439000000005,1,1,0,0,179,3.7705756456876673,5695.0,604.0,2,1,2_1
15136,8.1,2009-06-29 19:18:00+00:00,-73.99027,40.756438,-73.972888,40.748573,1,3,0,0,179,1.7054606369528291,1971.0,692.0,2,0,2_0
15138,6.1,2009-06-29 10:01:00+00:00,-73.95375200000001,40.784555,-73.96866700000001,40.764803,1,2,0,0,179,2.530059623056253,2559.0,576.0,2,1,2_1
15139,8.1,2009-06-29 15:06:00+00:00,-73.980933,40.770655,-73.981592,40.75132,1,2,0,0,179,2.150670224083882,3452.0,951.0,2,1,2_1
15140,5.3,2009-06-29 20:46:00+00:00,-74.00537800000001,40.740832,-73.992677,40.734023,1,3,0,0,179,1.3108611202566771,1504.0,455.0,1,0,1_0
